percolation,avg_degree,betweenness,closeness,eigenvector,clustering,density,avg_kcore,persistence,wat_cc,cat_cc,an_cc,wat_deg,wat_bc,wat_ec,cat_deg,cat_bc,cat_ec,an_deg,an_bc,an_ec,dmba_hso_s1,dmba_hso_s2,dmba_hso_s3,hso_hso_s1,hso_hso_s2,hso_hso_s3,wat_kcore,cat_kcore,an_kcore,assortativity,degree_variance
1.0,32.26875,9302.030555555555,0.2434402076154413,0.012306352123501368,0.5248296238556439,0.011208318860715527,17.602430555555557,0.8298362278606323,0.21957281048757704,0.26517297012002256,0.2694422393665887,5.5152777777777775,51.94305555555555,0.0032627818821618876,41.00416666666667,11906.125,0.016656611908875445,77.04027777777777,25198.11111111111,0.02604323282080626,2835.0,5767.0,18000.0,404.0,3705.0,8977.0,4.813194444444444,29.20277777777778,31.580555555555556,-0.285457914830301,1028.0895789930555
0.9996527777777777,32.24513888888889,9277.74375,0.24373545062480995,0.012103555649540142,0.5207785420593708,0.01120011771062483,17.570138888888888,0.8205801908125686,0.21969522390089366,0.26569627441566945,0.26985508028178296,5.40625,47.93194444444445,0.0031444992048053283,41.015277777777776,11958.219444444445,0.016443594063237057,77.15277777777777,25056.891666666666,0.025681630125312858,2811.0,5839.0,18009.0,409.0,3728.0,8991.0,4.733333333333333,29.2,31.613888888888887,-0.2870080479128862,1037.2454624807099
0.9996527777777777,32.302083333333336,9258.390972222222,0.24395535843507443,0.012360468764667152,0.5254393406061493,0.011219896954961213,17.414930555555557,0.8452972159518435,0.2201902989536314,0.2655784187827922,0.26986241705024283,5.4847222222222225,11.9875,0.003264833996381179,41.05416666666667,12086.175,0.016750045434990916,77.18472222222222,24923.41388888889,0.02616216163091534,2831.0,5813.0,17997.0,399.0,3760.0,8963.0,4.784027777777778,28.981944444444444,31.10972222222222,-0.2861143048091499,1028.0399956597223
0.9996527777777777,32.37847222222222,9265.401041666666,0.24396751992359775,0.012334778892071819,0.5235829502917008,0.01124643008760758,17.674305555555556,0.8351099195710455,0.21999606594853355,0.26580873484589024,0.27006921295143366,5.404861111111111,35.958333333333336,0.0031973659157499747,41.32222222222222,12004.752777777778,0.016771735440741557,77.38194444444444,24984.93472222222,0.026172648296045764,2850.0,5794.0,18240.0,422.0,3742.0,8925.0,4.74375,29.47361111111111,31.73611111111111,-0.2914286198524211,1041.2671754436728
0.9996527777777777,32.264583333333334,9274.329166666666,0.2437534957208745,0.012437085088135897,0.5243239183283352,0.011206871598934815,17.666666666666668,0.842814403478186,0.21991466733213894,0.26544292285884685,0.2697417253603734,5.432638888888889,63.90277777777778,0.0032762650481459013,41.06527777777778,12004.25138888889,0.01686998998379689,77.12777777777778,24965.25972222222,0.0263258202724549,2869.0,5744.0,18071.0,417.0,3740.0,8933.0,4.757638888888889,29.386111111111113,31.76527777777778,-0.2881829026183711,1033.2022178819443
0.9989583333333333,32.395833333333336,9244.104166666666,0.24363131669747284,0.012314649154437607,0.52517249408541,0.011252460345027209,17.656944444444445,0.84,0.21954535509817477,0.26561419857769303,0.2698203580158488,5.471527777777778,43.9,0.0032537389631824643,41.233333333333334,11911.125,0.0167078812387495,77.40694444444445,24977.491666666665,0.026043237452636,2890.0,5755.0,18115.0,395.0,3750.0,9018.0,4.7868055555555555,29.366666666666667,31.6875,-0.28640401344857347,1040.3301215277777
1.0,32.27708333333333,9293.045138888889,0.24369937473398465,0.012436170485508017,0.5272812884584879,0.011211213384276948,17.658333333333335,0.847436476688397,0.21992688480513264,0.2652486095688193,0.26969511975685384,5.459027777777778,35.959722222222226,0.0032761752401591704,41.01111111111111,11953.005555555555,0.01685598835542802,77.17916666666666,25147.255555555555,0.026336343106285708,2867.0,5762.0,17989.0,386.0,3757.0,8996.0,4.785416666666666,29.334722222222222,31.727777777777778,-0.28635845941091675,1029.7780859374998
0.9996527777777777,32.23888888888889,9271.801388888889,0.2436570305002851,0.012340607955397837,0.5214178090398219,0.011197946817953764,17.555902777777778,0.82485352403929,0.21966721147592222,0.26551071598244474,0.2697829830668512,5.429861111111111,55.90694444444444,0.0032122625300991556,40.952777777777776,11829.294444444444,0.016747140657519335,77.14305555555555,25146.097222222223,0.026190766103873702,2842.0,5708.0,18096.0,401.0,3736.0,8992.0,4.757638888888889,29.17222222222222,31.53611111111111,-0.2867605552776836,1035.6797376543211
1.0,32.15138888888889,9299.635416666666,0.24357948378873245,0.012496303893044037,0.5252361846149044,0.011167554320558836,17.647916666666667,0.8277247397295779,0.2198666537435803,0.2651371941641031,0.26944743350366607,5.456944444444445,47.94305555555555,0.0032982595355765323,40.86388888888889,12116.990277777777,0.016932545577864635,76.82777777777778,24985.665277777778,0.026456150923158447,2820.0,5800.0,17917.0,390.0,3735.0,8939.0,4.770138888888889,29.316666666666666,31.73472222222222,-0.2859958022560315,1023.1590258487654
1.0,32.13125,9276.456944444444,0.24389787971197063,0.012407481920585257,0.5264805640430379,0.011160559221952067,17.60590277777778,0.8364996001642568,0.22018908715216037,0.26549688562827656,0.2697164589152853,5.4527777777777775,23.968055555555555,0.003244376293895188,40.9,12069.163888888888,0.016862267585190847,76.71944444444445,24988.727777777778,0.0262789075093598,2859.0,5776.0,17929.0,405.0,3708.0,8892.0,4.775,29.261111111111113,31.6125,-0.28695325344419975,1021.115412326389
